wordText,lyricsRank,newYorkTimesRank,rank,googleBooksRank,happs,stdDev,twitterRank
physician,-1,3444,5604,3102,5.34,1.8363,-1
rate,4147,703,5605,405,5.34,1.2224,2011
regional,-1,1621,5606,1878,5.34,0.8234,-1
request,-1,1820,5607,2226,5.34,1.2224,2472
revolution,1921,3302,5608,1135,5.34,1.394,4553
rihanna,-1,-1,5609,-1,5.34,1.9755,2925
roosevelt,-1,3404,5610,4719,5.34,1.8693,-1
session,-1,2423,5611,2437,5.34,1.1178,1761
six,823,382,5612,520,5.34,1.1537,1691
sullivan,-1,2826,5613,-1,5.34,0.8947,-1
surgeon,-1,4490,5614,-1,5.34,1.6239,-1
susan,-1,768,5615,-1,5.34,1.2715,4492
sylvia,-1,3166,5616,-1,5.34,1.3188,-1
then,96,148,5617,75,5.34,0.7453,103
they're,-1,-1,5618,-1,5.34,1.0994,-1
thinkin,1537,-1,5619,-1,5.34,1.0994,2677
tmrw,-1,-1,5620,-1,5.34,1.0022,4798
transmitted,-1,-1,5621,4387,5.34,1.5729,-1
tube,-1,-1,5622,2174,5.34,1.2875,3945
typing,-1,-1,5623,-1,5.34,1.2056,3604
upon,482,1663,5624,111,5.34,0.6884,2190
walmart,-1,-1,5625,-1,5.34,2.2733,2817
whitman,-1,4041,5626,-1,5.34,0.7982,-1
whitney,-1,3891,5627,-1,5.34,1.1713,-1
wider,-1,-1,5628,3685,5.34,1.0422,-1
within,710,751,5629,172,5.34,1.3644,1790
yo,136,-1,5630,-1,5.34,1.6734,402
blink,2943,-1,5631,-1,5.33,1.4341,-1
noches,4729,-1,5632,-1,5.33,1.3422,-1
threshold,-1,-1,5633,4926,5.33,1.478,-1
bringin,4146,-1,5634,-1,5.33,1.4774,-1
tutti,4671,-1,5635,-1,5.33,1.4774,-1
verdad,2864,-1,5636,-1,5.33,1.1252,-1
abraham,-1,3188,5637,4942,5.32,1.5043,-1
alter,-1,-1,5638,4484,5.32,1.2526,-1
andre,-1,4765,5639,-1,5.32,1.2196,-1
beep,2897,-1,5640,-1,5.32,1.5178,-1
bench,-1,4503,5641,-1,5.32,1.0388,4117
bucket,4560,-1,5642,-1,5.32,1.1856,-1
calif,-1,552,5643,-1,5.32,1.3316,-1
chin,3542,-1,5644,-1,5.32,0.9781,3519
commerce,-1,2249,5645,2180,5.32,1.3161,-1
compare,3088,-1,5646,2785,5.32,0.9988,4853
cover,1054,1235,5647,1519,5.32,1.2688,1048
currents,-1,4129,5648,-1,5.32,1.1683,-1
deepest,2981,1471,5649,-1,5.32,1.449,-1
dorothy,-1,2283,5650,-1,5.32,1.3005,-1
editorials,-1,4301,5651,-1,5.32,1.0962,-1
emeritus,-1,2576,5652,-1,5.32,1.6468,-1
endless,1333,-1,5653,-1,5.32,1.8455,-1
estimates,-1,2411,5654,3238,5.32,1.1147,-1
evaluation,-1,-1,5655,1817,5.32,1.8007,-1
firm,4062,545,5656,1513,5.32,1.1683,4035
francis,-1,2225,5657,3103,5.32,1.4348,-1
general,4181,250,5658,134,5.32,1.1328,1748
gregory,-1,2794,5659,-1,5.32,1.1147,-1
hoffman,-1,4557,5660,-1,5.32,0.957,-1
hour,883,1579,5661,937,5.32,0.7939,455
identified,-1,1742,5662,1796,5.32,1.2688,-1
indicates,-1,1894,5663,2233,5.32,1.0774,-1
jacqueline,-1,4700,5664,-1,5.32,1.6591,-1
joshua,-1,2956,5665,-1,5.32,0.9781,-1
kristen,-1,-1,5666,-1,5.32,1.449,3924
label,3300,4143,5667,-1,5.32,1.019,3958
literally,-1,-1,5668,4408,5.32,1.5178,2112
louise,-1,3122,5669,-1,5.32,1.1683,-1
mas,887,-1,5670,-1,5.32,1.0388,1121
measure,3290,1570,5671,970,5.32,1.0962,-1
medium,-1,4912,5672,1715,5.32,0.7939,-1
mention,2423,3397,5673,2107,5.32,0.7407,1681
michigan,-1,2002,5674,3955,5.32,1.2848,3231
names,1672,1458,5675,1114,5.32,0.9988,1861
nassau,-1,2619,5676,-1,5.32,1.4348,-1
negotiations,-1,1649,5677,3586,5.32,1.3768,-1
nineteenth,-1,-1,5678,2274,5.32,1.449,-1
pa,1324,1035,5679,3365,5.32,1.6468,1617
palmer,-1,5000,5680,-1,5.32,1.019,-1
partly,-1,3021,5681,1937,5.32,1.1683,-1
peeps,4411,-1,5682,-1,5.32,1.5836,1826
plz,-1,-1,5683,-1,5.32,1.8892,1337
posts,-1,-1,5684,-1,5.32,1.1147,2134
presumably,-1,-1,5685,4106,5.32,1.1507,-1
quite,902,1365,5686,407,5.32,1.7076,686
rebounds,-1,4497,5687,-1,5.32,1.3161,-1
remind,1583,-1,5688,-1,5.32,1.4348,2784
reserve,-1,1592,5689,2957,5.32,1.1147,-1
review,-1,118,5690,821,5.32,1.019,935
rite,-1,-1,5691,-1,5.32,1.1856,1771
rye,-1,3335,5692,-1,5.32,1.3468,-1
selena,-1,-1,5693,-1,5.32,0.9355,3294
site,-1,742,5694,1140,5.32,0.7939,495
skip,3232,-1,5695,-1,5.32,1.463,3718
someone's,-1,-1,5696,-1,5.32,1.2848,-1
speech,3858,1585,5697,987,5.32,1.7548,1985
step,449,1161,5698,899,5.32,0.8676,1072
subway,-1,2577,5699,-1,5.32,1.6835,3641
surface,2978,3286,5700,511,5.32,1.0774,-1
table,1501,1768,5701,291,5.32,0.6833,986
taking,615,736,5702,650,5.32,1.3005,471
tells,1488,3061,5703,2475,5.32,1.2688,2096
ticket,2018,2601,5704,-1,5.32,1.4769,1610
ting,4451,-1,5705,-1,5.32,1.3468,-1
tribes,-1,-1,5706,3303,5.32,1.3161,-1
turning,774,2400,5707,2111,5.32,1.019,1883
two-year,-1,-1,5708,-1,5.32,1.0774,-1
types,-1,4304,5709,801,5.32,0.7407,4204
urself,-1,-1,5710,-1,5.32,1.8674,3613
vancouver,-1,-1,5711,-1,5.32,1.449,2634
varies,-1,-1,5712,3974,5.32,0.9134,-1
yield,-1,2310,5713,2271,5.32,1.6092,-1
zone,1835,3565,5714,2474,5.32,0.9781,2400
preceding,-1,-1,5715,2579,5.31,0.9927,-1
affecting,-1,-1,5716,4225,5.31,1.3261,-1
alles,1306,-1,5717,-1,5.31,1.0841,-1
bop,2207,-1,5718,-1,5.31,1.4463,-1
consume,4760,-1,5719,-1,5.31,1.8842,-1
discipline,-1,-1,5720,2594,5.31,1.8129,-1
disposition,-1,-1,5721,4049,5.31,1.3875,-1
gypsy,2984,-1,5722,-1,5.31,1.6981,-1
heed,4010,-1,5723,-1,5.31,1.2111,-1
ion,-1,-1,5724,3827,5.31,1.1218,-1
shelf,2847,-1,5725,-1,5.31,1.1031,-1
stash,3234,-1,5726,-1,5.31,1.6609,-1
varying,-1,-1,5727,3325,5.31,1.4463,-1
vivir,2192,-1,5728,-1,5.31,1.3261,-1
#fact,-1,-1,5729,-1,5.3,1.1112,-1
*estimated,-1,-1,5730,-1,5.3,1.1112,-1
actually,4378,1361,5731,850,5.3,1.1112,320
aire,4518,-1,5732,-1,5.3,1.4178,-1
ancora,3758,-1,5733,-1,5.3,1.1473,-1
atlanta,4133,1420,5734,-1,5.3,1.4178,2341
barnes,-1,4513,5735,-1,5.3,0.9091,-1
bat,3328,-1,5736,-1,5.3,1.359,-1
biblical,-1,-1,5737,4956,5.3,1.9299,-1
bishop,-1,3276,5738,1940,5.3,1.6194,-1
bonnie,-1,4801,5739,-1,5.3,1.6812,-1
boundary,-1,-1,5740,2780,5.3,1.165,-1
brad,-1,4593,5741,-1,5.3,1.1294,4325
brian,-1,1345,5742,-1,5.3,1.4321,2705
bring,253,885,5743,731,5.3,0.9949,543
calendar,-1,-1,5744,-1,5.3,1.1294,3293
carnegie,-1,3195,5745,-1,5.3,1.4604,-1
catholic,-1,1550,5746,1679,5.3,1.8323,-1
center,2881,142,5747,878,5.3,0.9949,1165
chairman,-1,268,5748,3145,5.3,1.4743,-1
chrysler,-1,4458,5749,-1,5.3,1.0152,-1
circuits,-1,3753,5750,-1,5.3,0.7626,-1
colin,-1,4267,5751,-1,5.3,1.1294,-1
constantly,2837,-1,5752,2471,5.3,1.1995,4210
cornell,-1,2541,5753,-1,5.3,1.4743,-1
correspondent,-1,3269,5754,-1,5.3,1.165,-1
counts,-1,3686,5755,-1,5.3,1.1473,4951
county,2803,417,5756,900,5.3,1.0546,1487
creature,3862,-1,5757,4186,5.3,1.6444,-1
dave,4852,2382,5758,-1,5.3,1.4033,2263
drake,-1,-1,5759,-1,5.3,1.2495,3850
editing,-1,787,5760,-1,5.3,1.233,2924
eight,1593,783,5761,996,5.3,1.2817,4111
elevator,-1,-1,5762,-1,5.3,1.3887,4345
glen,-1,3029,5763,-1,5.3,1.2495,-1
irene,-1,4784,5764,-1,5.3,1.374,-1
jk,-1,-1,5765,-1,5.3,1.233,2224
junior,-1,2584,5766,-1,5.3,1.2657,4620
km/h,-1,-1,5767,-1,5.3,1.165,-1
lee,2300,873,5768,2973,5.3,0.9091,2495
lesson,1861,3876,5769,3700,5.3,1.488,2206
levels,-1,2025,5770,871,5.3,0.953,4077
lexington,-1,2850,5771,-1,5.3,1.2817,-1
md,-1,491,5772,4118,5.3,1.1294,3782
medicare,-1,3101,5773,-1,5.3,1.6812,-1
mic,1086,-1,5774,-1,5.3,0.9313,4587
mike,1896,1181,5775,-1,5.3,1.4463,1570
miles,796,972,5776,808,5.3,1.165,1571
miriam,-1,4159,5777,-1,5.3,0.9949,-1
mph,-1,-1,5778,-1,5.3,1.2817,1850
murphy,-1,2807,5779,-1,5.3,0.8864,-1
neck,1070,1594,5780,2285,5.3,1.1824,2402
nova,-1,-1,5781,-1,5.3,1.6444,4747
number,689,315,5782,150,5.3,0.9313,779
one's,-1,-1,5783,1683,5.3,0.7354,-1
patch,-1,-1,5784,-1,5.3,1.0351,4644
pay,499,460,5785,769,5.3,2.3234,627
peggy,-1,4810,5786,-1,5.3,1.0546,-1
placed,3960,1737,5787,726,5.3,1.5551,-1
pounds,3129,2787,5788,2588,5.3,1.8211,3452
president's,-1,-1,5789,-1,5.3,1.5152,-1
profile,-1,3870,5790,4012,5.3,1.233,1622
quiz,-1,-1,5791,-1,5.3,1.488,2126
rail,-1,3354,5792,-1,5.3,1.1112,-1
randy,-1,3762,5793,-1,5.3,1.359,-1
reviews,-1,2362,5794,-1,5.3,1.2164,2209
ritual,-1,-1,5795,3819,5.3,1.7642,-1
robert,-1,216,5796,1085,5.3,1.0546,1815
roberts,-1,2961,5797,-1,5.3,0.8864,-1
roger,-1,2094,5798,-1,5.3,0.8391,-1
samuel,-1,1933,5799,3147,5.3,1.1473,-1
scales,-1,-1,5800,4507,5.3,1.2817,-1
sec,-1,3786,5801,2615,5.3,1.0351,3386
seth,-1,4037,5802,-1,5.3,1.1473,-1
seymour,-1,4774,5803,-1,5.3,1.0351,-1
silly,1612,-1,5804,-1,5.3,1.9821,907
singular,-1,-1,5805,4493,5.3,1.4463,-1
somebody,397,2884,5806,-1,5.3,1.1294,1209
someone,233,936,5807,1420,5.3,1.165,253
spray,3006,-1,5808,-1,5.3,1.4463,3456
suit,2071,1483,5809,2839,5.3,1.5811,2656
system,1642,329,5810,143,5.3,1.7291,893
tactics,-1,4512,5811,-1,5.3,1.5811,-1
telling,769,2363,5812,2622,5.3,1.0546,1346
tend,4640,3406,5813,1991,5.3,1.4178,4283
third,1887,386,5814,453,5.3,1.1473,1652
transition,-1,3589,5815,2417,5.3,1.359,-1
trump,-1,3492,5816,-1,5.3,1.7053,-1
via,3717,-1,5817,2627,5.3,1.1473,297
vids,-1,-1,5818,-1,5.3,1.4321,4619
visitation,-1,4305,5819,-1,5.3,1.8323,-1
washing,4793,-1,5820,-1,5.3,1.8323,3434
ways,636,1106,5821,698,5.3,1.165,1080
weekly,-1,2265,5822,4086,5.3,1.594,2541
windy,-1,-1,5823,-1,5.3,1.8434,3910
year's,-1,-1,5824,-1,5.3,1.165,-1
you're,-1,-1,5825,-1,5.3,1.0926,-1
hitherto,-1,-1,5826,4353,5.29,1.3677,-1
incorporated,-1,-1,5827,4150,5.29,1.2197,-1
prescribed,-1,-1,5828,4423,5.29,1.6237,-1
assumption,-1,-1,5829,2493,5.29,1.8028,-1
cama,4486,-1,5830,-1,5.29,1.3844,-1
clergy,-1,-1,5831,4176,5.29,1.8819,-1
heel,3061,-1,5832,-1,5.29,1.354,-1
playas,4766,-1,5833,-1,5.29,1.7795,-1
rodeo,4618,-1,5834,-1,5.29,1.5546,-1
shakin,3971,-1,5835,-1,5.29,1.6202,-1
transferred,-1,-1,5836,3435,5.29,1.3693,-1
2-bath,-1,-1,5837,-1,5.28,1.6293,-1
alert,-1,-1,5838,-1,5.28,1.8075,1585
already,725,501,5839,355,5.28,1.2296,323
annual,-1,1027,5840,1374,5.28,1.0506,2508
assessment,-1,4734,5841,1877,5.28,1.3708,-1
beef,1715,-1,5842,-1,5.28,2.1763,2880
behalf,-1,3033,5843,3473,5.28,1.0887,-1
borough,-1,3371,5844,-1,5.28,1.0698,-1
code,3146,3216,5845,1451,5.28,1.1256,1267
comin,1081,-1,5846,-1,5.28,1.2129,2413
congregation,-1,2810,5847,-1,5.28,1.7266,-1
copies,-1,968,5848,3712,5.28,1.1787,-1
craig,-1,2567,5849,-1,5.28,0.9044,4730
cuore,4756,-1,5850,-1,5.28,1.2129,-1
dean,-1,1416,5851,-1,5.28,1.2784,4863
declared,-1,2480,5852,1727,5.28,1.3407,-1
defended,-1,4953,5853,-1,5.28,1.7617,-1
diplomat,-1,4291,5854,-1,5.28,1.4852,-1
dot,1895,-1,5855,-1,5.28,1.1787,-1
empire,4387,3313,5856,1556,5.28,1.8299,3806
estar,2646,-1,5857,-1,5.28,1.3254,-1
esther,-1,4646,5858,-1,5.28,1.2296,-1
etsy,-1,-1,5859,-1,5.28,1.4148,3832
eventually,3684,1669,5860,1928,5.28,1.5654,3991
extract,-1,-1,5861,4832,5.28,1.4574,-1
feelin,1294,-1,5862,-1,5.28,1.4434,2142
follower,-1,-1,5863,-1,5.28,1.1787,2179
form,1779,1046,5864,171,5.28,1.1073,1720
gates,1976,3063,5865,4366,5.28,1.1436,-1
handling,-1,3731,5866,3758,5.28,1.0887,-1
hannah,-1,-1,5867,-1,5.28,1.4291,3581
happen,849,1475,5868,2229,5.28,1.0506,768
harriet,-1,4703,5869,-1,5.28,1.3856,-1
harvey,-1,3072,5870,-1,5.28,1.4434,-1
held,829,227,5871,424,5.28,1.2784,2488
holla,1502,-1,5872,-1,5.28,1.7847,2720
inches,4915,3141,5873,2333,5.28,1.1959,2790
institute,-1,642,5874,1596,5.28,1.4148,-1
interviewed,-1,4484,5875,-1,5.28,1.4003,-1
jacobs,-1,3766,5876,-1,5.28,0.9044,-1
james,2705,300,5877,783,5.28,1.0698,1373
l,1749,410,5878,351,5.28,1.1436,1315
length,-1,4106,5879,706,5.28,0.8816,-1
mag,4106,-1,5880,-1,5.28,1.0309,3485
martha,-1,2796,5881,-1,5.28,1.1959,-1
meanwhile,4825,2170,5882,3376,5.28,0.8816,-1
minutes,1864,604,5883,1108,5.28,0.9044,566
mode,-1,-1,5884,1697,5.28,1.1787,2418
morton,-1,4429,5885,-1,5.28,0.9485,-1
nonprofit,-1,2994,5886,-1,5.28,1.9382,-1
ora,4910,-1,5887,-1,5.28,0.8581,-1
packed,2235,-1,5888,-1,5.28,1.1613,2755
packing,-1,-1,5889,-1,5.28,1.5258,2489
pandora,-1,-1,5890,-1,5.28,1.5784,4411
parameter,-1,-1,5891,4463,5.28,1.2129,-1
posse,4329,-1,5892,-1,5.28,1.2784,-1
preacher,2852,-1,5893,-1,5.28,2.1193,-1
representatives,-1,2390,5894,2405,5.28,1.6665,-1
rewind,3246,-1,5895,-1,5.28,1.0887,-1
says,501,336,5896,508,5.28,1.1959,351
scheduled,-1,840,5897,-1,5.28,1.1959,4957
secrets,1478,-1,5898,-1,5.28,1.8187,2558
section,-1,731,5899,428,5.28,0.834,3079
serum,-1,-1,5900,3525,5.28,1.3263,-1
sheila,-1,4777,5901,-1,5.28,0.9697,-1
someday,722,-1,5902,-1,5.28,1.4434,3649
sometimes,329,1004,5903,442,5.28,0.9485,569
somewhere,592,4130,5904,3626,5.28,0.8581,1499
sort,2905,1735,5905,1024,5.28,0.834,1554
stands,1625,2836,5906,2177,5.28,0.8816,4126
state,914,94,5907,118,5.28,0.9697,634
stats,-1,-1,5908,-1,5.28,1.1787,4542
stays,2371,-1,5909,-1,5.28,1.3099,4090
temporal,-1,-1,5910,3683,5.28,1.3099,-1
that's,-1,-1,5911,1090,5.28,0.8581,-1
theodore,-1,3986,5912,-1,5.28,1.0698,-1
theology,-1,-1,5913,3225,5.28,1.7266,-1
tracks,1754,4465,5914,-1,5.28,1.1073,2826
tyler,-1,-1,5915,-1,5.28,1.0506,4784
unions,-1,2792,5916,3279,5.28,1.6542,-1
version,3678,1383,5917,1905,5.28,0.834,1015
wandering,3480,-1,5918,-1,5.28,1.7296,-1
years,364,58,5919,115,5.28,1.4714,333
york's,-1,-1,5920,-1,5.28,0.7835,-1
specified,-1,-1,5921,2920,5.28,1.2972,-1
leben,2493,-1,5922,-1,5.27,1.2158,-1
anyhow,4475,-1,5923,-1,5.27,1.2379,-1
bumpin,4841,-1,5924,-1,5.27,1.7651,-1
governed,-1,-1,5925,4836,5.27,1.7414,-1
holdin,2775,-1,5926,-1,5.27,1.5245,-1
implies,-1,-1,5927,3382,5.27,1.1138,-1
moet,2432,-1,5928,-1,5.27,1.4401,-1
quieres,2515,-1,5929,-1,5.27,1.2874,-1
revised,-1,-1,5930,4218,5.27,1.3961,-1
semi,-1,-1,5931,4482,5.27,1.335,-1
africa,4353,1577,5932,1284,5.26,2.0782,2840
agency,-1,451,5933,1953,5.26,0.9216,3859
asking,1263,2098,5934,2775,5.26,0.9858,1323
based,-1,498,5935,389,5.26,0.7508,1521
berlin,-1,3024,5936,2675,5.26,1.5884,4455
bid,4375,1938,5937,-1,5.26,1.192,2786
boyz,4348,-1,5938,-1,5.26,1.9568,-1
carrier,-1,4986,5939,4788,5.26,1.3524,-1
carrying,4208,2486,5940,1988,5.26,1.2747,4977
clinton's,-1,-1,5941,-1,5.26,1.5493,-1
commander,-1,3019,5942,3051,5.26,1.5093,-1
companies,-1,314,5943,1293,5.26,1.0264,2292
conan,-1,-1,5944,-1,5.26,1.7935,4142
conference,-1,782,5945,1312,5.26,1.1572,1566
converted,-1,4341,5946,3749,5.26,0.9649,-1
counsel,-1,1562,5947,4104,5.26,1.0063,-1
cynthia,-1,3938,5948,-1,5.26,1.4542,-1
dale,2367,4532,5949,-1,5.26,1.192,-1
department,-1,220,5950,693,5.26,1.1031,3403
desk,-1,4668,5951,4267,5.26,0.9858,1914
detected,-1,-1,5952,4630,5.26,1.3524,-1
dias,-1,-1,5953,-1,5.26,1.0461,2734
digging,3339,-1,5954,-1,5.26,1.0654,4969
directions,-1,4675,5955,2572,5.26,1.2747,-1
doris,-1,4463,5956,-1,5.26,1.1214,-1
dormir,-1,-1,5957,-1,5.26,1.2423,4649
dramatic,-1,3067,5958,2848,5.26,1.9146,-1
drove,1813,3875,5959,3663,5.26,1.1214,3305
edward,-1,876,5960,1910,5.26,1.2423,2844
elliott,-1,4274,5961,-1,5.26,0.9435,-1
facility,-1,4152,5962,4734,5.26,1.5884,-1
facing,3626,2633,5963,3726,5.26,1.1031,4882
fare,3373,2729,5964,-1,5.26,1.688,-1
floyd,-1,-1,5965,-1,5.26,1.2906,-1
foto,-1,-1,5966,-1,5.26,1.4682,4475
frog,-1,-1,5967,-1,5.26,1.8049,3504
george,3372,407,5968,830,5.26,1.0654,1766
glenn,-1,3248,5969,-1,5.26,1.1031,-1
goes,316,1147,5970,1278,5.26,1.1214,515
ground,422,1178,5971,551,5.26,1.2906,1590
guidelines,-1,4054,5972,4797,5.26,1.5493,-1
hispanic,-1,3268,5973,-1,5.26,1.482,-1
hmmmm,-1,-1,5974,-1,5.26,1.1214,3749
houston,4444,1302,5975,-1,5.26,1.3063,2131
jake,-1,-1,5976,-1,5.26,1.482,4408
jim,2817,1110,5977,4678,5.26,1.209,2333
justin,-1,4973,5978,-1,5.26,1.4542,611
kay,-1,-1,5979,-1,5.26,1.1031,4839
lines,966,1212,5980,636,5.26,1.0063,2252
mainly,-1,3504,5981,1930,5.26,1.2257,-1
marcus,-1,4432,5982,-1,5.26,0.9858,-1
marshall,-1,2664,5983,4992,5.26,0.9435,-1
martin,4724,820,5984,2524,5.26,0.9435,2171
matt,-1,3384,5985,-1,5.26,1.3219,2058
mayor,-1,607,5986,4522,5.26,1.3063,3746
mr,657,18,5987,204,5.26,1.1395,869
mundo,1784,-1,5988,-1,5.26,0.9216,3492
nc,-1,2298,5989,-1,5.26,1.3822,3071
nearly,2407,803,5990,796,5.26,1.2423,1587
nina,-1,4470,5991,-1,5.26,1.3063,-1
papers,3165,3246,5992,1292,5.26,1.3063,3413
perry,-1,3639,5993,-1,5.26,1.0264,3962
philip,-1,1438,5994,3198,5.26,1.0461,-1
piece,832,1530,5995,1340,5.26,1.0654,1181
plot,3551,3733,5996,3203,5.26,1.3822,4500
pouring,2452,-1,5997,-1,5.26,1.5754,4931
preliminary,-1,4568,5998,3697,5.26,1.1031,-1
print,-1,3527,5999,3129,5.26,1.209,2201
prudential,-1,4966,6000,-1,5.26,1.3969,-1
qual,-1,-1,6001,-1,5.26,1.4115,4812
reasons,1374,2104,6002,1074,5.26,1.0063,2173
reed,-1,3446,6003,-1,5.26,1.2586,-1
register,-1,-1,6004,3684,5.26,1.0844,3086
richard,4571,334,6005,1516,5.26,0.9649,3224
robinson,-1,2528,6006,-1,5.26,0.7775,-1
roslyn,-1,4323,6007,-1,5.26,0.9649,-1
semester,-1,-1,6008,-1,5.26,1.7001,3158
sergeant,-1,3506,6009,-1,5.26,1.2747,-1
shift,3683,2955,6010,2443,5.26,1.0461,2780
shirley,-1,3330,6011,-1,5.26,1.0844,-1
siempre,1299,-1,6012,-1,5.26,1.482,-1
sir,2094,3841,6013,558,5.26,1.1214,1702
spot,951,2442,6014,2220,5.26,1.4682,1363
stated,-1,4963,6015,1318,5.26,0.7775,-1
statement,-1,854,6016,989,5.26,0.9649,3471
tool,4206,4894,6017,2950,5.26,1.5361,1055
uniform,-1,-1,6018,2600,5.26,1.6264,-1
units,-1,1843,6019,1344,5.26,1.0264,-1
walls,754,3055,6020,1545,5.26,1.0264,4052
week's,-1,-1,6021,-1,5.26,1.3822,-1
lend,3184,-1,6022,-1,5.26,1.775,-1
hangin,3458,-1,6023,-1,5.25,1.7564,-1
borne,-1,-1,6024,4191,5.24,1.3774,-1
differentiation,-1,-1,6025,4868,5.24,1.1093,-1
intermediate,-1,-1,6026,3642,5.24,1.2671,-1
motives,-1,-1,6027,4126,5.24,1.451,-1
#followfriday,-1,-1,6028,-1,5.24,1.3486,-1
a,6,4,6029,6,5.24,0.9161,4
abc,-1,3000,6030,-1,5.24,1.0012,2586
asks,4358,4527,6031,4561,5.24,0.8704,3223
beijing,-1,3708,6032,-1,5.24,1.685,-1
bet,803,4551,6033,-1,5.24,1.3933,884
boeing,-1,4692,6034,-1,5.24,1.3637,-1
chart,-1,1855,6035,4146,5.24,1.3334,-1
depend,3489,4883,6036,2451,5.24,1.3933,-1
diplomats,-1,3414,6037,-1,5.24,1.8578,-1
doin,1172,-1,6038,-1,5.24,1.3786,1216
donna,3512,3651,6039,-1,5.24,1.3486,-1
douglas,-1,1726,6040,4638,5.24,1.1877,-1
drivers,-1,3490,6041,-1,5.24,1.1528,3374
edited,-1,2263,6042,2722,5.24,1.135,-1
elaine,-1,3293,6043,-1,5.24,1.2867,-1
ellis,-1,4517,6044,-1,5.24,0.9381,-1
encounter,-1,-1,6045,4303,5.24,1.7792,-1
evans,-1,3700,6046,-1,5.24,1.0984,-1
faced,3880,2891,6047,2910,5.24,1.2382,-1
fifth,3297,1043,6048,2251,5.24,1.2216,-1
fin,2665,-1,6049,-1,5.24,0.9596,4665
five,732,270,6050,331,5.24,0.6869,1177
franklin,-1,2349,6051,4607,5.24,1.0606,-1
garage,-1,2924,6052,-1,5.24,1.2048,3258
generally,-1,2012,6053,536,5.24,1.135,-1
goin,911,-1,6054,-1,5.24,1.3334,646
harry,-1,1692,6055,3856,5.24,1.2545,2313
industries,-1,2082,6056,2207,5.24,1.0984,-1
insurance,-1,780,6057,1957,5.24,1.9646,1462
iowa,-1,2736,6058,-1,5.24,1.3786,4659
irving,-1,2503,6059,-1,5.24,1.3334,-1
jajaja,-1,-1,6060,-1,5.24,1.2048,3623
kirk,-1,4294,6061,-1,5.24,1.4507,-1
lieutenant,-1,3266,6062,3297,5.24,1.1877,-1
longtime,-1,1636,6063,-1,5.24,1.7328,-1
matters,1824,2004,6064,1255,5.24,1.318,3442
mid,-1,-1,6065,2352,5.24,0.744,4629
minnesota,-1,2711,6066,-1,5.24,1.5328,-1
morgan,-1,1683,6067,-1,5.24,1.2867,4865
namely,-1,-1,6068,2467,5.24,1.2707,-1
nathan,-1,4100,6069,-1,5.24,1.1704,-1
oliver,-1,4190,6070,-1,5.24,1.135,-1
parliamentary,-1,-1,6071,4441,5.24,1.5851,-1
partially,-1,-1,6072,4021,5.24,1.3024,-1
parts,2606,1470,6073,559,5.24,1.1168,2261
persian,-1,4148,6074,-1,5.24,1.6483,-1
pon,2639,-1,6075,-1,5.24,1.4078,-1
poppin,2827,-1,6076,-1,5.24,1.8796,3912
publicly,-1,3196,6077,-1,5.24,1.2707,-1
returns,-1,2934,6078,2814,5.24,1.5059,3655
ringing,2215,-1,6079,-1,5.24,1.7562,-1
rookie,-1,4333,6080,-1,5.24,1.0412,-1
salomon,-1,1957,6081,-1,5.24,1.0214,-1
sat,1655,2866,6082,1342,5.24,1.3334,1140
seem,479,963,6083,652,5.24,0.9596,937
sf,-1,-1,6084,-1,5.24,1.4365,2683
should,192,125,6085,82,5.24,1.1704,122
since,420,185,6086,166,5.24,0.9161,350
socialist,-1,-1,6087,3064,5.24,2.1905,-1
sorts,-1,-1,6088,4453,5.24,0.9381,-1
spending,3045,919,6089,4040,5.24,1.6107,1298
stanley,-1,1373,6090,-1,5.24,1.0214,-1
substances,-1,-1,6091,3251,5.24,1.3024,-1
there's,-1,-1,6092,2170,5.24,0.6565,-1
ties,3216,2940,6093,4331,5.24,1.4507,-1
ton,2474,-1,6094,-1,5.24,1.2216,3148
toujours,4244,-1,6095,-1,5.24,1.3024,-1
turned,548,913,6096,605,5.24,0.8466,1115
txt,-1,-1,6097,-1,5.24,1.2867,2727
vessels,-1,-1,6098,2029,5.24,1.4507,-1
veux,4040,-1,6099,-1,5.24,1.0797,-1
way,58,140,6100,116,5.24,1.4223,117
wee,3323,-1,6101,-1,5.24,1.5194,3538
woah,2110,-1,6102,-1,5.24,1.6233,4123
work,343,137,6103,104,5.24,2.105,89
fraction,-1,-1,6104,4099,5.23,1.3707,-1
depths,3916,-1,6105,-1,5.22,1.6107,-1
destino,4488,-1,6106,-1,5.22,1.0055,-1
nelly,4102,-1,6107,-1,5.22,1.7709,-1
rug,4617,-1,6108,-1,5.22,1.2627,-1
shed,1837,-1,6109,-1,5.22,1.2627,-1
18th,-1,-1,6110,-1,5.22,1.3138,-1
adjustment,-1,2257,6111,3401,5.22,1.1301,-1
afterward,-1,4474,6112,-1,5.22,1.0934,-1
ali,4157,4790,6113,-1,5.22,1.3893,-1
and,4,3,6114,3,5.22,0.6158,5
anderson,-1,1878,6115,4577,5.22,1.2982,-1
andrew,-1,870,6116,4458,5.22,1.2337,3054
any,326,130,6117,71,5.22,0.6788,181
artery,-1,-1,6118,3848,5.22,1.2982,-1
as,63,23,6119,10,5.22,0.7637,54
baila,3657,-1,6120,-1,5.22,1.5158,-1
barbara,-1,786,6121,-1,5.22,1.3596,-1
